,title,year,movie,tv,Netflix,Disney+,Hulu,Prime Video,genre_action_adventure,genre_animation,genre_biography,genre_children,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_fantasy,genre_horror,genre_mystery,genre_romance,genre_science_fiction,genre_thriller,genre_musical,genre_reality,genre_other,HBO,rating,IMDb,Rotten Tomatoes
17042,Slipstream,2005,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,R/TV-MA,4.5,47.0
17043,Sliver,1993,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
17044,Slobby's World,2018,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,
17045,Slopestyle TV,2014,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17046,Slow Burn (2000),2000,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
17047,Slow Country,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,R/TV-MA,4.6,36.0
17048,Slow West,2015,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17049,Slumdog Millionaire,2008,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,1.0,R/TV-MA,8.0,91.0
17050,Small Apartments,2013,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17051,Small Axe,2020,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.9,63.0
17052,Small Business Revolution - Main Street,2016,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,
17053,Small Chops,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,3.1,31.0
17054,Small Crimes,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,R/TV-MA,5.8,58.0
17055,Small Faces,1998,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17056,Small Soldiers,1998,1,0,1.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,PG-13/TV-14,6.2,69.0
17057,Small Town Crime,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
17058,Small Town News: KPVM Pahrump,2021,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17059,Small Town Remedies,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17060,Smallfoot,2018,1,0,0.0,0.0,0.0,0.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1.0,PG/TV-PG,6.6,76.0
17061,Smallville,2001,0,1,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,7.5,80.0
17062,Smart Guy,1996,0,1,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17063,Smart House,1999,1,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,G/TV-G,6.2,58.0
17064,Smart People,2008,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17065,Smash Up: Story Of A Woman,1947,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17066,Smash and Grab,2019,1,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,PG/TV-PG,6.7,56.0
17067,Smash: Motorized Mayhem,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,,,
17068,Smile Down the Runway,2020,0,1,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,,6.8,39.0
17069,Smile Please,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,,,
17070,Smiles of Sad Men,2018,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17071,Smiley,2014,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17072,Smiley Face Killers,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,R/TV-MA,3.6,43.0
17073,Smithereens,1982,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,R/TV-MA,6.8,100.0
17074,Smitty,2013,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17075,Smoke & Mirrors,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,,6.9,76.0
17076,Smoke Screen,2010,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
17077,Smoking,2018,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,R/TV-MA,7.5,45.0
17078,Smoky Mountain Park Rangers,2021,1,0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17079,Snake City,2015,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,
17080,Snake Eater,1989,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17081,Snake Eater 3: His Law,1992,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17082,Snap Decision,2002,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17083,Snapshots,2018,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17084,Snatch,2000,1,0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,8.3,87.0
17085,Snatchers,2019,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1.0,R/TV-MA,5.6,100.0
17086,SneakerCenter,2019,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,,,
17087,Sneakerheads,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,6.2,47.0
17088,Sneaky Pete,2019,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17089,Snervous Tyler Oakley,2015,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,,,
17090,Sniper 3,2004,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
17091,Sniper Corpse,2019,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,,,
17092,Sniper: Ghost Shooter,2016,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,5.4,56.0
17093,Sniper: Legacy,2014,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,5.3,56.0
17094,Sniper: Special Ops,2016,1,0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,3.2,49.0
17095,Sniper: Ultimate Kill,2017,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
17096,Snitch'd,2003,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,R/TV-MA,2.0,34.0
17097,Snobs,2003,0,1,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17098,Snog Marry Avoid?,2009,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17099,Snoop Dogg Presents The Bad Girls of Comedy,2012,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,R/TV-MA,7.2,41.0
17100,Snoopy Come Home,1972,1,0,0.0,0.0,1.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17101,Snow,2006,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17102,Snow Day,2000,1,0,1.0,0.0,0.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,5.1,57.0
17103,Snow Queen: Fire and Ice,2018,1,0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17104,Snow White,1987,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,PG/TV-PG,6.7,51.0
17105,Snow White With the Red Hair,2015,0,1,0.0,0.0,1.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17106,Snow White and The Seven Dwarfs,1937,1,0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,,,
17107,Snowball Express,1972,1,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,G/TV-G,6.4,54.0
17108,Snowbound for Christmas,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,PG/TV-PG,5.7,42.0
17109,Snowcat - Truck Tunes for Kids,2016,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17110,Snowden,2007,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,
17111,Snowden,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,R/TV-MA,7.3,78.0
17112,Snowdonia 1890,2010,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,10.0
17113,Snowfall,2017,0,1,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,8.2,78.0
17114,Snowglobe,2007,1,0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,PG/TV-PG,6.0,52.0
17115,Snowpiercer,2013,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,R/TV-MA,7.1,81.0
17116,Snowy River: The McGregor Saga,1998,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17117,So I Married An Axe Murderer,1993,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,,,
17118,So Much Love to Give,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,PG-13/TV-14,5.2,47.0
17119,So My Grandma’s a Lesbian!,2020,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,,
17120,So Not Worth It,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,7.7,59.0
17121,So Random!,2011,0,1,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17122,So This Is Christmas,2012,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17123,So Undercover,2012,1,0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,5.0,60.0
17124,So Weird,1999,0,1,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,PG/TV-PG,8.5,59.0
17125,Soapdish,1991,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,6.6,63.0
17126,Soccer,2017,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17127,Soccer Made In Germany,2020,0,1,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17128,Socha Na Tha,2005,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,,
17129,Social Animals,2018,1,0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,5.3,53.0
17130,Social Distance,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,5.7,42.0
17131,Social Mandiya,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17132,Socially Distanced,2020,0,1,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17133,Society Dog Show,1939,1,0,0.0,1.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,6.9,47.0
17134,Soekarno,2013,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17135,Sofia,1948,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
17136,Sofia the First,2017,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17137,Soft Sounds of Peeling Fruit: A Rising Voices Film,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17138,Sofía Niño de Rivera: Exposed,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.4,47.0
17139,Sofía Niño de Rivera: Selección Natural,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17140,Sohni Mahiwal,1984,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,,15.0
17141,Sol Invictus,2021,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,,,
17142,Sol Levante,2020,1,0,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,4.7,46.0
17143,Solace,2015,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.0,,,
17144,Solace,2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17145,Solar Destruction,2008,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
17146,Solar Flare,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,,,
17147,Solar Impact,2021,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,,,
17148,Solar Opposites,2020,0,1,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,R/TV-MA,8.0,70.0
17149,Solaris,1972,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1.0,PG/TV-PG,8.1,95.0
17150,Soldier,1998,1,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,1.0,,6.2,37.0
17151,Soldier of Night,1986,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17152,Soldiers of Fortune,2012,1,0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,4.3,50.0
17153,Soledad,2014,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17154,Solo,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,5.0,49.0
17155,Solo Con Tu Pareja,1991,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,,
17156,Solo mía,2001,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17157,Solo: A Star Wars Story,2018,1,0,1.0,1.0,0.0,0.0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,PG-13/TV-14,6.9,79.0
17158,Solo: A Star Wars Story (Spanish Version),2018,1,0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,,,
17159,Solomon,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17160,Solomon & Gaenor,2000,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17161,Solomon Kane,2009,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0,,,
17162,Solos,2021,0,1,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,,5.8,59.0
17163,Some Assembly Required,2015,0,1,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17164,Some Assembly Required,2016,0,1,0.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17165,Some Freaks,2017,1,0,1.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,,
17166,Some Kind of Heaven,2020,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17167,Some Kind of Wonderful,1987,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1.0,,7.1,81.0
17168,Some Kind of a Nut,1969,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17169,Somebody Feed Phil,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,,,
17170,Someone Great,2019,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,R/TV-MA,6.2,68.0
17171,Someone Has to Die,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,,6.3,54.0
17172,Someone Like You,2015,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0.0,,8.0,43.0
17173,Someone Like You...,2001,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,PG-13/TV-14,6.1,42.0
17174,Someone Marry Barry,2014,1,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,,5.8,57.0
17175,Someone Still Loves You Boris Yeltsin,2008,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,,
17176,Someone to Carry Me,2015,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
17177,Something Borrowed,2011,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.0,PG-13/TV-14,5.9,15.0
17178,Something Huge,2017,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,4.5,40.0
17179,Something Like a Business,2010,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17180,Something To Sing About,1937,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,,,
17181,Something Wild,1986,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1.0,R/TV-MA,6.9,90.0
17182,Something Wild (1986),1986,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17183,Something from Nothing: The Art of Rap,2012,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0,R/TV-MA,7.2,58.0
17184,Something in the Rain,2018,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,PG/TV-PG,8.1,57.0
17185,Something's Gotta Give,2003,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,PG-13/TV-14,6.7,72.0
17186,Sometimes,2016,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,,,
17187,Sometimes Always Never,2020,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
17188,Sometimes Our Friends Come Over (and sometimes we're all alone),2019,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.0,,,
17189,Somewhere Between,2017,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,PG-13/TV-14,6.3,55.0
17190,Somewhere Only We Know,2019,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,,7.3,41.0
17191,Somm,2013,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17192,Somm 3,2018,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17193,Somm: Into The Bottle,2015,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17194,Sommore: Chandelier Status,2013,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,6.7,42.0
17195,Sommore: The Reign Continues,2015,1,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,6.9,36.0
17196,Somnus,2016,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,,2.8,38.0
17197,Somos.,2021,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,R/TV-MA,7.2,61.0
17198,Son Of Adam,2018,1,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,,5.3,42.0
17199,Son of Godzilla,1967,1,0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,PG/TV-PG,5.3,60.0
17200,Son of Monte Cristo,1940,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17201,Son of Sam,2008,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,,,
17202,Son of Zorn,2016,0,1,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,6.8,58.0
17203,Son of a Gun,2014,1,0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17204,Son of the Navy,1940,1,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,,
17205,Son of the South,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,PG-13/TV-14,5.7,54.0
17206,Song Exploder,2020,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,R/TV-MA,7.4,53.0
17207,Song Of Arizona,1946,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,,,
17208,Song Of Texas,1943,1,0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,,
17209,Song One,2015,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,,,
17210,Song for Our People,2021,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,,,
17211,Song of Parkland,2019,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,PG/TV-PG,6.2,83.0
17212,Song of Texas,1943,1,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,6.3,41.0
